country_code,year,gdp_growth,unemployment_rate,inflation_rate,trade_balance,foreign_direct_investment,gdp_per_capita,source,gdp_growth_filter,unemployment_rate_filter,inflation_rate_filter,average_gdp_growth,total_trade_balance,gdp_growth_rate_percentage,gdp_per_capita_growth,indicator_code,life_expectancy,maternal_mortality,healthcare_expenditure,infant_mortality,disease_burden,life_expectancy_filter,maternal_mortality_filter,healthcare_expenditure_filter,average_life_expectancy,total_healthcare_expenditure,under5_mortality_per_1k,maternal_mortality_ratio,physicians_per_1k,hospital_beds_per_10k,suicide_rate_per_100k,literacy_rate,enrollment_primary,enrollment_secondary,enrollment_tertiary,government_expenditure_pct_gdp,literacy_rate_filter,school_enrollment_rate,education_expenditure,education_expenditure_filter,average_literacy_rate,total_education_expenditure,teacher_student_ratio,teacher_student_ratio_metric,primary_completion_rate,gender_parity_in_education,co2_emissions,renewable_energy_usage,forest_area_pct,energy_use_kg_oil_pc,co2_emissions_filter,renewable_energy_usage_filter,energy_use_filter,total_co2_emissions,renewable_energy_percentage,deforestation_rate,average_deforestation_rate,water_usage,pm25,electric_power_kwh_pc,freshwater_withdrawal_pct,population_total,population_growth,fertility_rate,age_dependency_ratio,gini_index,poverty_rate,homicide_rate,child_labor,stunting_rate,immunization_dpt,internet_usage,mobile_subscriptions,scientific_articles,patent_applications,research_expenditure,broadband_subscriptions,innovation_index,trade_percentage_of_gdp,ip_payments,high_tech_exports,trade_balance_goods,trade_balance_services,exports_of_goods_services
X11,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.31,54.21,24222.0,5117.0,0.85,15.33,33.36,,,,,,
X11,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.35,104.77,14358.0,38981.0,3.57,38.3,43.44,,,,,,
X11,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.12,93.08,48459.0,41293.0,2.16,19.32,38.24,,,,,,
X11,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.59,61.87,91869.0,30581.0,0.23,16.81,44.58,,,,,,
X11,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.72,60.54,41175.0,3649.0,0.55,6.28,28.92,,,,,,
X11,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.54,53.04,18488.0,12147.0,1.32,25.91,54.0,,,,,,
X11,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.78,145.52,80382.0,294.0,1.73,19.6,52.43,,,,,,
X11,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.99,91.84,32675.0,24793.0,0.91,25.79,39.19,,,,,,
X11,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.21,106.57,53211.0,49955.0,2.24,12.21,27.75,,,,,,
X11,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.73,71.93,554.0,49316.0,4.04,5.97,30.16,,,,,,
X11,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.59,63.79,42983.0,31055.0,0.24,19.19,53.46,,,,,,
X11,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.64,69.8,12155.0,36459.0,3.68,18.61,64.22,,,,,,
X11,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.78,115.77,42969.0,3115.0,2.24,18.61,63.83,,,,,,
X12,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.99,104.81,86068.0,11031.0,3.55,26.13,24.43,,,,,,
X12,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.33,140.06,70299.0,49810.0,2.56,19.76,54.66,,,,,,
X12,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.48,83.94,98847.0,20597.0,0.47,12.44,39.37,,,,,,
X12,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.32,100.36,84730.0,13335.0,1.93,34.84,54.81,,,,,,
X12,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.55,87.35,51872.0,10148.0,3.57,32.5,63.74,,,,,,
X12,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.18,68.63,66013.0,25381.0,3.42,29.59,43.97,,,,,,
X12,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.99,119.77,87894.0,21242.0,4.01,36.18,39.65,,,,,,
X12,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.54,122.61,29234.0,4440.0,1.39,25.07,31.15,,,,,,
X12,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.52,139.29,29584.0,4127.0,3.63,12.26,63.89,,,,,,
X12,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.49,73.13,64036.0,17380.0,0.12,26.46,51.87,,,,,,
X12,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.26,53.9,52399.0,14609.0,4.15,15.24,39.52,,,,,,
X12,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.42,107.11,36581.0,22190.0,3.81,5.38,47.45,,,,,,
X12,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.26,96.16,84720.0,9843.0,3.85,5.0,35.76,,,,,,
X12,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.91,76.63,3609.0,31020.0,0.17,39.91,61.46,,,,,,
X13,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.09,146.25,8383.0,8968.0,0.62,42.21,52.57,,,,,,
X13,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.52,149.39,55861.0,22034.0,2.69,41.88,56.32,,,,,,
X13,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.29,53.87,91354.0,42533.0,0.32,19.1,49.87,,,,,,
X13,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.02,133.39,39819.0,41742.0,0.21,25.8,48.03,,,,,,
X13,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.41,97.99,94327.0,42444.0,3.55,34.5,54.65,,,,,,
X13,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.06,108.8,33505.0,15048.0,3.42,35.59,56.3,,,,,,
X13,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.83,92.04,45099.0,1967.0,0.98,8.71,27.14,,,,,,
X13,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.79,91.93,54632.0,11242.0,2.03,12.2,63.65,,,,,,
X13,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.58,55.52,65231.0,15954.0,3.44,18.69,47.65,,,,,,
X13,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.69,85.07,67879.0,1824.0,3.91,21.43,41.48,,,,,,
X13,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.07,81.63,95827.0,5993.0,3.09,14.38,55.27,,,,,,
X13,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.92,100.96,99038.0,1727.0,3.23,18.62,21.17,,,,,,
X13,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13,78.2,52320.0,11985.0,3.4,29.86,58.08,,,,,,
X13,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,87.92,12362.0,42305.0,4.31,17.92,46.19,,,,,,
X14,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.45,85.36,59046.0,48051.0,0.88,36.25,41.46,,,,,,
X14,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.37,145.03,4158.0,10224.0,1.67,13.75,31.25,,,,,,
X14,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4,111.94,91222.0,8036.0,1.0,6.27,54.07,,,,,,
X14,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.09,106.95,21563.0,24521.0,0.67,27.46,55.89,,,,,,
X14,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.33,55.77,26362.0,4627.0,2.68,12.65,35.09,,,,,,
X14,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.64,122.34,82838.0,37467.0,2.65,22.87,39.36,,,,,,
X14,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.07,51.26,62879.0,37402.0,2.22,11.24,22.19,,,,,,
X14,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.97,139.25,69208.0,15333.0,0.87,15.48,49.94,,,,,,
X14,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.81,125.5,76617.0,12935.0,1.69,11.06,30.67,,,,,,
X14,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.92,133.82,27502.0,31093.0,4.45,13.51,53.5,,,,,,
X14,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.57,59.49,47353.0,23736.0,4.46,15.34,38.44,,,,,,
X14,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.45,146.2,6905.0,3460.0,0.42,24.62,54.88,,,,,,
X14,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25,129.79,55124.0,33066.0,1.46,36.69,23.54,,,,,,
X14,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88,56.09,94113.0,30674.0,2.27,12.97,51.13,,,,,,
X15,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.84,113.27,9282.0,10873.0,0.92,35.29,59.81,,,,,,
X15,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.03,99.13,55342.0,37482.0,3.07,30.09,55.44,,,,,,
X15,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.05,74.72,47430.0,38763.0,1.17,43.89,52.95,,,,,,
X15,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.98,70.44,87819.0,896.0,2.38,8.74,64.83,,,,,,
X15,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.12,108.49,26157.0,44092.0,2.57,14.9,52.21,,,,,,
X15,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.77,114.27,43708.0,34147.0,4.26,5.73,32.73,,,,,,
X15,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8,60.72,91797.0,7461.0,2.08,38.68,47.78,,,,,,
X15,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.25,94.3,30455.0,11866.0,2.92,9.28,32.82,,,,,,
X15,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.49,116.27,66705.0,28181.0,4.2,33.08,43.17,,,,,,
X15,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.62,124.29,63209.0,2338.0,2.1,38.27,44.85,,,,,,
X15,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.61,140.42,72200.0,14771.0,3.48,38.26,30.88,,,,,,
X15,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.37,95.76,15650.0,45636.0,4.44,32.77,32.65,,,,,,
X15,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38,61.82,24621.0,5956.0,2.79,38.28,49.17,,,,,,
X15,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.85,115.95,92466.0,49428.0,4.06,42.96,34.92,,,,,,
X16,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.59,71.11,66651.0,2657.0,3.02,10.34,62.93,,,,,,
X16,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.46,61.13,89264.0,3703.0,1.41,12.85,54.83,,,,,,
X16,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.87,110.34,9691.0,9278.0,2.0,7.57,41.78,,,,,,
X16,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.01,94.25,66905.0,22769.0,1.1,27.7,44.73,,,,,,
X16,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.14,61.2,60468.0,34130.0,0.65,17.79,45.85,,,,,,
X16,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.82,69.42,87211.0,35552.0,2.13,36.45,30.8,,,,,,
X16,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.03,91.89,20602.0,38835.0,2.09,22.12,36.6,,,,,,
X16,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.65,148.91,76073.0,33265.0,4.13,25.19,60.11,,,,,,
X16,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.14,98.98,86379.0,30822.0,4.49,5.08,31.51,,,,,,
X16,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.43,89.16,8039.0,10183.0,0.73,7.04,42.87,,,,,,
X16,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.52,87.62,7724.0,12346.0,1.7,27.89,55.07,,,,,,
X16,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.16,118.75,23384.0,14821.0,1.73,14.82,60.66,,,,,,
X16,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.32,149.03,64485.0,36297.0,2.4,25.21,55.35,,,,,,
X16,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.24,89.14,25378.0,13777.0,2.35,28.61,26.52,,,,,,
X17,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.88,112.54,61261.0,33397.0,0.4,7.58,20.1,,,,,,
X17,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.69,112.67,33870.0,13840.0,1.96,44.22,45.92,,,,,,
X17,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.81,80.4,62228.0,40738.0,3.6,7.09,52.22,,,,,,
X17,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.45,68.3,43489.0,10514.0,2.43,28.68,27.7,,,,,,
X17,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.2,136.54,8824.0,7768.0,1.17,36.09,27.68,,,,,,
X17,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.31,69.63,7830.0,27628.0,3.9,24.36,35.1,,,,,,
X17,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.15,59.83,97778.0,5353.0,2.98,30.33,36.37,,,,,,
X17,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.09,59.22,64470.0,19940.0,1.15,29.59,25.11,,,,,,
X17,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.47,132.62,91329.0,29209.0,4.04,13.47,43.93,,,,,,
X17,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.16,83.49,30821.0,25351.0,3.94,9.3,56.89,,,,,,
X17,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.87,142.18,75152.0,27640.0,2.75,43.47,34.03,,,,,,
X17,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,139.71,69345.0,4389.0,2.04,29.84,46.96,,,,,,
X17,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.97,73.08,86591.0,41257.0,0.91,18.86,63.23,,,,,,
X17,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.36,55.22,88377.0,7161.0,2.86,37.41,45.6,,,,,,
X18,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.12,70.99,94830.0,4033.0,1.46,27.41,45.96,,,,,,
X18,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,84.96,90545.0,1692.0,3.46,42.21,52.24,,,,,,
X18,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.06,134.94,71011.0,37172.0,2.64,24.4,33.85,,,,,,
X18,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.86,115.53,57362.0,14392.0,3.61,5.97,60.03,,,,,,
X18,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.55,122.18,49137.0,21407.0,4.13,10.93,20.05,,,,,,
X18,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.23,130.29,7301.0,21742.0,1.88,41.87,41.14,,,,,,
X18,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.81,70.56,82025.0,43925.0,3.38,9.57,59.28,,,,,,
X18,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.46,125.42,50805.0,44943.0,2.14,23.61,56.0,,,,,,
X18,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.07,57.24,12758.0,5082.0,0.34,42.91,34.06,,,,,,
