country_code,year,gdp_growth,unemployment_rate,inflation_rate,trade_balance,foreign_direct_investment,gdp_per_capita,source,gdp_growth_filter,unemployment_rate_filter,inflation_rate_filter,average_gdp_growth,total_trade_balance,gdp_growth_rate_percentage,gdp_per_capita_growth,indicator_code,life_expectancy,maternal_mortality,healthcare_expenditure,infant_mortality,disease_burden,life_expectancy_filter,maternal_mortality_filter,healthcare_expenditure_filter,average_life_expectancy,total_healthcare_expenditure,under5_mortality_per_1k,maternal_mortality_ratio,physicians_per_1k,hospital_beds_per_10k,suicide_rate_per_100k,infant_mortality_rate,literacy_rate,enrollment_primary,enrollment_secondary,enrollment_tertiary,government_expenditure_pct_gdp,literacy_rate_filter,school_enrollment_rate,education_expenditure,education_expenditure_filter,average_literacy_rate,total_education_expenditure,teacher_student_ratio,teacher_student_ratio_metric,primary_completion_rate,gender_parity_in_education,school_enrollment_rate_filter,co2_emissions,renewable_energy_usage,forest_area_pct,energy_use_kg_oil_pc,co2_emissions_filter,renewable_energy_usage_filter,energy_use_filter,total_co2_emissions,renewable_energy_percentage,deforestation_rate,average_deforestation_rate,water_usage,pm25,electric_power_kwh_pc,freshwater_withdrawal_pct,population_total,population_growth,fertility_rate,age_dependency_ratio,gini_index,poverty_rate,homicide_rate,child_labor,stunting_rate,immunization_dpt,internet_usage,mobile_subscriptions,scientific_articles,patent_applications,research_expenditure,broadband_subscriptions,innovation_index,trade_percentage_of_gdp,ip_payments,high_tech_exports,trade_balance_goods,trade_balance_services,exports_of_goods_services
X13,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.89,143.08,15004.0,5109.0,3.18,43.96,25.15,,,,,,
X13,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.13,71.47,98737.0,16681.0,2.79,15.28,42.64,,,,,,
X13,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.43,101.93,67598.0,14198.0,2.18,43.76,51.61,,,,,,
X13,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.59,57.38,23434.0,38379.0,3.47,41.72,59.25,,,,,,
X13,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.44,54.08,43886.0,9654.0,2.8,38.2,59.94,,,,,,
X13,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.23,97.06,7993.0,41760.0,1.71,13.55,37.71,,,,,,
X13,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.06,89.74,62691.0,46831.0,1.81,19.66,30.99,,,,,,
X13,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.54,51.05,54661.0,41779.0,2.36,36.72,28.47,,,,,,
X13,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.27,51.64,99761.0,37141.0,0.34,40.4,46.89,,,,,,
X13,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.99,59.66,53628.0,41461.0,0.14,34.57,48.55,,,,,,
X13,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.29,91.95,51223.0,21973.0,3.45,32.51,41.21,,,,,,
X13,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.02,73.42,67543.0,6418.0,0.84,19.81,24.59,,,,,,
X13,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.73,99.14,46224.0,11049.0,0.19,27.09,28.02,,,,,,
X13,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.79,110.98,78842.0,37898.0,0.5,29.93,37.55,,,,,,
X14,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.25,97.67,75126.0,49140.0,1.41,33.19,58.2,,,,,,
X14,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.22,65.13,18701.0,39507.0,0.6,8.85,57.36,,,,,,
X14,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.83,57.62,5822.0,48640.0,2.87,20.46,27.08,,,,,,
X14,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.17,51.48,95716.0,17782.0,4.49,17.63,46.24,,,,,,
X14,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.05,121.94,94544.0,49271.0,3.8,17.83,31.11,,,,,,
X14,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.18,129.63,72520.0,788.0,4.38,11.12,22.53,,,,,,
X14,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.47,85.37,3586.0,14285.0,2.89,12.29,48.89,,,,,,
X14,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.13,84.35,24665.0,17193.0,1.32,10.43,32.7,,,,,,
X14,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.31,108.32,78067.0,23538.0,1.58,24.27,50.16,,,,,,
X14,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.84,136.76,85805.0,26888.0,4.41,39.39,62.61,,,,,,
X14,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.86,129.79,85333.0,23932.0,3.79,19.68,38.08,,,,,,
X14,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48,109.12,40232.0,12676.0,2.33,17.76,37.4,,,,,,
X14,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.83,74.9,23079.0,29621.0,0.1,33.32,40.89,,,,,,
X14,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.34,110.53,89344.0,17941.0,3.63,34.84,56.14,,,,,,
X15,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.27,59.64,73423.0,21881.0,4.24,12.31,57.84,,,,,,
X15,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.05,56.71,77610.0,10918.0,4.3,8.0,47.56,,,,,,
X15,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.78,69.54,52943.0,34721.0,0.43,9.69,53.11,,,,,,
X15,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.35,63.28,65585.0,6231.0,0.38,9.09,26.74,,,,,,
X15,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.83,66.83,19503.0,36458.0,0.64,11.56,56.64,,,,,,
X15,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.14,82.83,44464.0,28198.0,0.75,28.48,52.15,,,,,,
X15,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.13,92.37,79346.0,9774.0,0.87,36.61,43.93,,,,,,
X15,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.18,120.95,65245.0,738.0,2.74,5.49,63.43,,,,,,
X15,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.69,83.3,78417.0,48822.0,2.22,32.03,62.57,,,,,,
X15,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.78,71.23,36856.0,29264.0,2.32,29.34,58.2,,,,,,
X15,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.46,73.84,66208.0,14275.0,0.6,18.57,61.93,,,,,,
X15,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.73,60.98,11458.0,36586.0,1.52,42.67,53.27,,,,,,
X15,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.02,144.22,35854.0,31929.0,0.15,10.13,22.6,,,,,,
X15,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.04,103.58,94095.0,34176.0,1.95,24.16,26.44,,,,,,
X16,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.86,143.48,37919.0,47045.0,4.08,11.79,25.03,,,,,,
X16,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.14,71.17,3650.0,43567.0,3.63,27.67,37.9,,,,,,
X16,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.42,66.07,39665.0,40822.0,2.23,11.29,40.58,,,,,,
X16,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.62,61.25,56538.0,15820.0,2.01,18.72,39.1,,,,,,
X16,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.08,96.24,99096.0,22360.0,0.82,34.7,35.06,,,,,,
X16,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.34,100.58,89113.0,714.0,2.15,6.15,51.88,,,,,,
X16,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.55,85.61,82953.0,21226.0,0.34,32.19,61.42,,,,,,
X16,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.88,124.26,48322.0,42355.0,1.56,13.44,48.01,,,,,,
X16,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.62,128.14,23562.0,37200.0,2.87,10.3,44.21,,,,,,
X16,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.62,51.07,51638.0,33450.0,4.28,14.13,40.41,,,,,,
X16,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.77,79.56,53779.0,29600.0,2.3,35.1,29.96,,,,,,
X16,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.38,138.14,92448.0,13970.0,2.0,12.81,36.11,,,,,,
X16,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56,113.64,13943.0,16428.0,1.08,19.89,45.88,,,,,,
X16,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.64,51.55,56455.0,42243.0,3.25,31.85,50.0,,,,,,
X17,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.05,55.3,96430.0,4954.0,0.41,23.37,58.02,,,,,,
X17,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.38,82.98,22467.0,35342.0,1.54,26.02,53.23,,,,,,
X17,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.61,116.03,62579.0,33582.0,3.51,29.69,39.63,,,,,,
X17,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.51,74.43,95258.0,39031.0,4.4,26.43,42.42,,,,,,
X17,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.23,102.15,90014.0,13251.0,3.63,32.31,47.56,,,,,,
X17,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.99,135.56,68168.0,30107.0,2.19,42.51,26.2,,,,,,
X17,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.58,77.55,49985.0,13657.0,3.31,26.44,58.72,,,,,,
X17,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.24,116.59,48604.0,29316.0,3.35,44.02,36.73,,,,,,
X17,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,103.96,81937.0,13244.0,0.66,25.02,33.91,,,,,,
X17,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.22,135.82,26463.0,36566.0,2.28,30.71,48.84,,,,,,
X17,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.06,74.67,65505.0,25392.0,2.9,7.22,38.09,,,,,,
X17,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.75,125.8,30013.0,30874.0,1.25,12.86,45.67,,,,,,
X17,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.11,53.35,40022.0,19889.0,3.88,40.06,49.84,,,,,,
X17,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.47,127.87,56903.0,21266.0,2.66,38.85,25.82,,,,,,
X18,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.24,88.8,82534.0,46071.0,4.21,14.5,20.18,,,,,,
X18,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6,141.64,98907.0,19581.0,4.38,30.05,51.55,,,,,,
X18,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.02,59.59,5848.0,2399.0,1.47,24.99,50.72,,,,,,
X18,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.14,104.79,17068.0,21127.0,0.31,43.32,31.12,,,,,,
X18,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.01,55.89,71924.0,37743.0,0.5,40.19,47.25,,,,,,
X18,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.45,131.69,67320.0,32784.0,0.83,22.91,57.28,,,,,,
X18,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7,145.25,56769.0,18435.0,1.0,28.38,25.7,,,,,,
X18,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.34,115.13,86081.0,6822.0,1.13,8.46,47.21,,,,,,
X18,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.15,133.58,53643.0,1732.0,0.17,39.54,41.59,,,,,,
X18,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.83,96.0,99320.0,10394.0,2.15,23.35,47.42,,,,,,
X18,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.03,95.91,44214.0,40093.0,3.63,28.63,37.29,,,,,,
X18,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.12,80.56,77702.0,24645.0,3.77,43.04,46.47,,,,,,
X18,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,64.73,2603.0,5261.0,2.93,36.71,46.47,,,,,,
X18,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.06,93.71,44935.0,6548.0,1.03,26.5,38.4,,,,,,
X19,2010,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,137.07,12299.0,40016.0,4.15,39.42,44.34,,,,,,
X19,2011,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,66.91,51198.0,4756.0,1.86,9.1,21.87,,,,,,
X19,2012,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.23,135.36,97722.0,28987.0,1.63,29.91,40.81,,,,,,
X19,2013,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.62,70.93,38929.0,39050.0,3.9,40.92,55.86,,,,,,
X19,2014,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,137.36,1674.0,48138.0,0.78,35.64,42.93,,,,,,
X19,2015,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.08,128.42,64009.0,26895.0,3.0,22.57,37.69,,,,,,
X19,2016,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.59,81.44,90335.0,8856.0,4.09,23.39,34.47,,,,,,
X19,2017,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.58,82.16,78545.0,28772.0,0.17,38.91,45.91,,,,,,
X19,2018,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.82,101.89,83902.0,1984.0,4.31,32.99,38.47,,,,,,
X19,2019,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.77,54.54,20045.0,45277.0,2.83,43.43,34.04,,,,,,
X19,2020,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.94,101.88,4721.0,39750.0,1.22,23.86,38.01,,,,,,
X19,2021,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.15,118.23,26776.0,43085.0,3.74,8.22,42.59,,,,,,
X19,2022,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.31,63.24,71871.0,20330.0,3.17,41.37,33.11,,,,,,
X19,2023,,,,,,,mock_data,,,,,,,,TECH_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.36,57.37,40687.0,41873.0,3.61,5.87,31.74,,,,,,
USA,2010,,,,,,,mock_data,,,,,,,,TRADE_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,847015.91,30.96,5.6,13.42,22.94
USA,2011,,,,,,,mock_data,,,,,,,,TRADE_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.47,2732554.78,8.98,-14.62,-7.59,21.14
USA,2012,,,,,,,mock_data,,,,,,,,TRADE_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.96,4399327.51,31.97,-5.21,-3.69,38.17
USA,2013,,,,,,,mock_data,,,,,,,,TRADE_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.05,8683603.96,26.45,6.34,12.53,21.49
USA,2014,,,,,,,mock_data,,,,,,,,TRADE_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.66,6405611.71,13.6,-16.74,9.32,38.41
USA,2015,,,,,,,mock_data,,,,,,,,TRADE_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.14,1677878.35,7.37,-6.53,5.65,21.85
USA,2016,,,,,,,mock_data,,,,,,,,TRADE_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.87,9489470.48,18.01,1.43,12.29,27.34
